100ml售价399元/瓶!飞天茅台迷你版上线i茅台 不靠抽签,截至5月18日，累计超1.3亿人、3.4亿人次在“i茅台”参与申购，累计投放各类茅台酒产品近117万瓶，合计560.7吨。“100ml飞天茅台没货，其他酒统统弃购！”“我就犹豫了一下，再填写完地址，几分钟时间就光了，系统直接提醒我库存不足......”5月19日上午9点，在试运行了近50天后，茅台自营电商APP平台“i茅台”终于正式运营。而此前一直传闻将登陆“i茅台”的规格为100ml/瓶的53度飞天茅台也开始上线，售价399元/瓶。不少人翘首以盼，希望能在庞大的抢购大军中分得一杯羹。但上线仅几分钟后，不少贵州茅台股东群和黄牛交易群均传来失望的声音。“不抽签改抢购了，这不是耍猴吗？”有人表示，虽然此次上线的飞天茅台只是100ml装的“迷你款”，但由于此前的预约抽签模式改成了常规的抢购模式，在开售后直接“秒光”。虽然绝大部分人都没能买到茅台酒，但必须承认的是，“i茅台”的市场热度越来越高。最新的官方数据显示，截至5月18日，累计超1.3亿人、3.4亿人次在“i茅台”参与申购，累计投放各类茅台酒产品近117万瓶，合计560.7吨。“‘i茅台’自试运行以来，热度持续攀升，取得了令人满意的成绩。”5月19日，在“i茅台”正式上线的发布会上，茅台集团董事长丁雄军表示，‘i茅台’的IP形象“小茅”深受消费者，特别是年轻人的喜爱。5月19日，就100ml飞天茅台的销售模式等问题，时代财经联系贵州茅台相关人士，截至发稿，未获回复。100ml飞天茅台“秒光”，黄牛加价50元收购此前在长达49天的试运行阶段，“i茅台”开放预约申购的产品共有4款，分别为53度500ml贵州茅台酒(壬寅虎年)、53度500ml茅台1935、53度375ml*2贵州茅台酒(壬寅虎年)、53度500ml贵州茅台珍品酒。在5月19日“i茅台”正式上线后，上述4款产品仍然沿用预约申购模式。不过，新增的100ml飞天茅台并不在“申购”界面，贵州茅台官方单独为其开辟了“云购”界面。此外，与100ml飞天茅台一同上线的，还有售价1099元/瓶的43度500ml装飞天茅台酒，以及500ml茅台红喜宴、500ml茅台金王子酒和500ml茅台紫迎宾酒，售价分别为1099元/瓶、338元/瓶、218元/瓶。没有了申购“抽签”的惊喜，此次100ml飞天茅台上新也上了个“寂寞”。在广州等地，从今天上午9点开始，100ml飞天茅台迅速“秒光”，此后一直处于缺货状态。时代财经注意到，相比广州等一线城市，三四线城市消费者抢购成功的几率更高，有部分在泸州、南阳、宝鸡市的消费者成功买到了100ml飞天茅台，每人最多可购买2瓶。不过，相比规格为500ml/瓶的53度飞天茅台，100ml飞天茅台的市场溢价并不明显。在某茅台酒交易群，有黄牛在加价收购该产品，“450元回收100ml茅台酒，肉(溢价)50块，有多少要多少。单瓶没赚头，量要大才行。”除了100ml飞天茅台外，新上线的红喜宴、王子酒等产品在部分地区也显示缺货。但有黄牛认为，这只是官方的“套路”。一位黄牛告诉时代财经，目前并不清楚100ml飞天茅台的放量有多少，但其他几款酒的放量官方肯定是做了限制，“要烘托出一种供不应求的状态”。该黄牛还表示，43度飞天茅台酒和红喜宴的官方指导价虽然都超过1000元/瓶，但市场销售一直不温不火。“43度飞天茅台的市场成交价一直在指导价上下浮动，红喜宴的价格则低于官方指导价，王子酒、迎宾酒等系列酒的售价更是长期低于官方指导价。”他对时代财经说。事实上，除了飞天茅台、生肖茅台等热门产品外，不少茅台酒产品的实际销售价和官方指导价都存在着明显的倒挂。以茅台紫迎宾酒和金王子酒为例，这两款产品在京东的售价分别为193元/瓶和309元/瓶，明显低于其在i茅台的售价。为变相提价铺路？有经销商曾告诉时代财经，100ml飞天茅台产品将在“i茅台”实行“专货专销”的模式，即该产品仅限在“i茅台”销售，不会在线下渠道流通。而在100ml飞天茅台登陆“i茅台”前，官方也早早为此做了铺垫。5月10日，一场由贵州茅台(600519.SH)发起的老友聚会在贵州省贵阳市的茅台印象馆举行，这也是首场关于100ml飞天茅台的市场终端品鉴活动。上述经销商告诉时代财经，100ml飞天茅台的官方零售价为399元/瓶，经销商的打款价在379元/瓶。“卖一瓶酒，其实就赚20块钱。”他认为，这种小容量的茅台酒，缺少商务宴请、送礼和收藏等功能，应用场景有限，官方上线这种产品的目的，更多是为了吸引更多的消费者，将茅台的知名度辐射至更大的群体。不过，按照100ml飞天茅台399元/瓶的售价计算，500ml的价格也达到了近2000元。该产品的上线，也成为了贵州茅台变相提价的筹码。白酒营销专家肖竹青对时代财经分析称，推出100ml飞天茅台产品是贵州茅台方面做出的“价格测试”，“茅台推出100ml飞天茅台，是为‘i茅台’做价格测试和消费者接受程度的测试，也是其为未来对500ml飞天茅台进行提价的预热”。单价更低的飞天茅台酒上市也让市场担忧，这是否会影响500ml飞天茅台的线下价格。酒业分析师蔡学飞告诉时代财经，由于100ml飞天茅台不是主流餐酒的标配，所以消费受众比较窄，即便上线，关注度也不会有500ml飞天茅台那么高。“100ml飞天茅台属于小酒范畴，对主流市场不会有太大影响，属于贵州茅台的测试动作，可以试探消费者对于飞天茅台的关注度到底有多高，也为之后茅台新品的上线做一定的铺垫。”蔡学飞称。肖竹青则对时代财经表示，茅台有95%产品的销售都在线下进行，在“i茅台”上发售的产品都是非标产品或者新品，对线下渠道影响不大。据长期关注茅台酒价的自媒体茅粉鲁智深披露，截至5月18日，原箱装飞天茅台酒的售价为2950元/瓶，散瓶飞天茅台酒的价格为2715元/瓶，价格相比此前均有所上涨。此外，茅台1935的售价为1410元/瓶，近期价格较为稳定。而在一周前，原箱装飞天茅台酒的售价为2890元/瓶，散瓶飞天茅台酒的价格为2675元/瓶，茅台1935的售价则为1420元/瓶“只要茅台控制好投放速度，酒价还是比较坚挺的。”上述黄牛告诉时代财经。华创证券在研报中指出，“i茅台”第一步先是在3月底以珍品、生肖酒和茅台1935试运行，第二步是在5月19日正式运行，预计部分经销商普茅配额也会上线。国泰君安也表示，预计后续方案中，经销商20%至30%的飞天茅台配额会通过“i茅台”电商平台销售。
一瓶399元 抢到就是赚到？i茅台平台开卖100毫升飞天,5月19日，贵州茅台电商平台 “i茅台”App正式上线。当日，“i茅台”新增“云购”入口作为线上销售渠道，投放了53度100ml贵州茅台酒，售价399元/瓶。 “抢到就是赚到呀！”在一个白酒经销商群内，有酒商直言“i茅台特供版”飞天划算，但他表示自己并没有抢到。  也有网友称这是飞天变相提价，53度500ml茅台酒(即飞天茅台)市场指导价为1499元/瓶，“i茅台特供版”飞天茅台折算为500ml的售价1995元/瓶，相当于“飞天间接提价33%”。 19日上午，茅台集团党委书记、董事长丁雄军在上线仪式现场介绍，现有的4款产品依旧保持预约申购形式，新上架的5款产品则采用即时购买，线下配送的形式。 “i茅台”正式上线后，试运行期间上线的4款系列酒仍实行预约申购，包括虎年生肖酒、茅台酒(珍品)与茅台1935. 新增的 “云购”板块，投放了5款产品线上销售，包括3款茅台酒与2款系列酒，分别为53度100ml贵州茅台酒(399元/瓶)、43度500ml贵州茅台酒(1099元/瓶)、43度500ml贵州茅台酒(喜宴·红)(1099元/瓶)；系列酒包括53度500ml金王子(338元/瓶)，53度500ml茅台迎宾酒(紫)(218元/瓶)。  澎湃新闻记者发现，不少酒友表示自己所在地址附近暂无可售门店，无法抢购飞天“小酒”，包括北京、苏州及重庆等地区。此外，澎湃新闻记者所选地址仅金王子酒显示有门店可售，可直接下单购买，没有时间限制，支持快递配送和门店自提两种收货方式。 ”i茅台53度100ml贵州茅台酒显示附近无可售卖门店值得一提的是，在“i茅台数字营销平台正式上线仪式”中，董事长丁雄军与代总经理李静仁揭开了仪式“彩蛋”——茅台冰淇淋，活动现场还开设了茅台冰淇淋旗舰店。据天津广播报道，早在2019年，茅台冰淇淋在天津开出首店，除了茅台冰淇淋，还有凤香型、清香型、浓香型、赤霞珠、甜白葡萄酒等6款酒香冰淇淋。  据现场提供的照片显示，活动展出的茅台冰淇淋为茅台集团与蒙牛联合推出，外形类似飞天茅台酒瓶。据悉，2019年推出的茅台冰淇淋外形与普通杯装冰淇淋类似，当时售价38元/杯。 
茅台数字营销平台“i茅台”试运行49日后今日正式上线, 今日(5月19日)，受到关注的“i茅台”在试运行49日后正式上线。自试运行开始，“是否上线飞天”一直是市场关注的焦点，就在今日“飞天茅台”迎来新电商平台的“首秀”，但并不是贵州茅台(600519.SH)核心产品“飞天53度500ml贵州茅台酒”。《每日经济新闻》记者从APP内了解到，除消费者依然可申购虎年生肖茅台酒、珍品茅台和茅台1935外，“i茅台”新增五款白酒产品的即时线上销售，分别为飞天53度100ml贵州茅台酒、飞天43度500ml贵州茅台酒、43度500ml贵州茅台酒(喜宴·红)、53度500ml茅台王子酒(金王子)、53度500ml茅台迎宾酒(紫)，售价分别为399元/瓶、1099元/瓶、1099元/瓶、338元/瓶和218元/瓶。同时，贵州茅台于今日举办了“i茅台数字营销平台正式上线仪式”。19日，《每日经济新闻》记者微信采访现场参会人员了解到，截至5月18日，i茅台注册用户达1364.26万，预约申购人次达3.41亿人次，办理业务支付92.46万单。对于“i茅台”的正式上线，茅台集团董事长、贵州茅台董事长丁雄军现场说道：“今天，我们可爱的‘小茅’，正承载着‘产品链路的链结者、茅台文化的传播者、数字营销的践行者、销售渠道的协同者’的时代使命，以更加靓丽的姿态、更加成熟的表现、更加温情的服务，和大家享约‘i茅台’，共享美生活。”“这9款产品(新增线上即时销售5款产品和预约申购的4款产品)，组成i茅台正式上线的产品阵营，产品带丰、价格带宽(208元到4599元)，让广大消费者有更多的产品选择。”图片来源：APP截图
茅台APP“i茅台”正式上线 将投放100ml飞天茅台！如何,5月19日，茅台电商APP平台“i茅台”将正式上线，同时，当日还将在该平台上投放100ml飞天茅台酒。此前，贵州茅台董事、代总经理李静仁表示，未来，贵州茅台将不断调整“i茅台”正式上线后的产品投放策略，丰富产品投放。“i茅台”即将上线飞天茅台5月19日，恰是茅台股票代码600519的最后三位，9也与“酒”同音。在试运行了近50天后，茅台电商APP平台“i茅台”也将在今日正式上线。从3月31日试运行至今，i茅台在流量见顶的背景下创造了又一个茅台速度，上线试运行第一天登顶苹果App Store免费榜第一，19天用户数突破1000万，截至5月13日达到了1300万，成为各程序下载平台的网红级产品。值得注意的是，据证券时报记者了解，当日，“i茅台”还将上线100ml飞天茅台。据“i茅台”客服透露，5月19日i茅台要上线的产品有：43%vol 500ml贵州茅台酒，53%vol 100ml贵州茅台酒(i茅台)，43%vol 500ml贵州茅台酒(喜宴·红)。系列酒有：53度500ml金王子，53度500ml茅台迎宾酒(紫)。当记者询问100ml的飞天是否只能在“i茅台”购买时，客服表示并未接到相关通知，建议咨询线下门店。如何申购？如何参与申购呢？在下载“i茅台”APP后，主要有6步：1、登陆账号、完善实名信息。2、申购开始后，点击“预约申购”参与。(根据试运行期间时间，每日申购在9-10点)3、同意定位授权，选择自提门店。4、选择门店后，即可点击确定申购。5、到达公示时间，点击申购单查询申购结果。6、选择支付方式，获得提货码，线下提货。贵州茅台表示，摇号采用互联网公证处公证摇号，利用区块链存证技术，公平公正。预约申购登记先后顺序与申购成功率不关联。记者查阅了“i茅台”最近一期申购结果，5月18日，“i茅台”全国共投放各系列酒合计23249瓶，总申购人数291.859万人，总申购人次达到749.733万次。粗略计算，中签率0.31%。100ml试水引猜测茅台渠道改革再进一步在4月29日的贵州茅台2021年度及2022年第一季度业绩说明会上，贵州茅台董事长丁雄军正面回应了茅台产品的价格问题，他表示解决办法唯有“改革”。丁雄军称，“我相信，通过现在的‘组合拳’，一系列改革措施，最终茅台酒一定会回归商品的属性，由市场说了算。”市场分析认为，此次在“i茅台”平台发售100ml/瓶的飞天茅台或是渠道改革的关键一步。知趣咨询总经理蔡学飞对证券时报记者表示，茅台推出100ml飞天茅台，有几个用意，首先100ml飞天茅台主要的应用场景是品鉴与收藏，所以它的主要作用是完成新消费者的品质教育，提高茅台的这个品质适应性，以及受众范围。其次，100ml的飞天茅台对于丰富“i茅台”的直营化产品结构以及获得新的利润增长点有一定的贡献。蔡学飞还指出“这次推出100ml飞天茅台，可能是测试市场对于飞天茅台的接受程度，从而积累经验。”对于是否会对500ml飞天茅台的销售及价格产生影响，蔡学飞认为不会有太大影响，“500ml飞天茅台更多是具备了消费品、奢侈品与投资品三品合一的属性，100ml更多的是品鉴收藏和尝新。”i茅台上线试运行期间投放的是4款产品——53度500ml贵州茅台酒(壬寅虎年)、53度500ml茅台1935、53度375ml*2(壬寅虎年)、53度500ml贵州茅台酒(珍品)，都是2021年或2022年贵州茅台推出的新品，并接入12家第三方电商平台投放500ml飞天茅台酒。“i茅台”正式上线后是否会投放500ml的飞天茅台呢？5月13日，贵州辖区上市公司召开2021年度业绩说明会暨投资者集体接待日，贵州茅台董事、代总经理李静仁表示，“i茅台”APP自今年3月31日上线以来，已上架了珍品茅台酒、虎年生肖茅台酒、茅台1935酒，并在“i茅台”APP中接入12家第三方电商平台投放500ml飞天茅台酒。未来，贵州茅台将不断调整“i茅台”正式上线后的产品投放策略，丰富产品投放。
贵州茅台：连续3日融资净买入累计2.29亿元（05-18）,贵州茅台融资融券信息显示，2022年5月18日融资净买入2889.6万元；融资余额204.39亿元，较前一日增加0.14%。融资方面，当日融资买入4.13亿元，融资偿还3.84亿元，融资净买入2889.6万元，连续3日净买入累计2.29亿元。融券方面，融券卖出8200股，融券偿还1.1万股，融券余量31.42万股，融券余额5.53亿元。融资融券余额合计209.93亿元。贵州茅台融资融券交易明细（05-18）贵州茅台历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
闹剧！一瓶茅台拍出99.99亿天价,“白酒一哥”又来搞事情了，这次刷屏的是茅台中“TOP1”的存在，顶级茅台-汉帝茅台。5月16日，一瓶产于1992年的“汉帝茅台酒”被拍卖，在即将截拍时被拍出99.999999亿元的天价，引发市场热议。因有人涉嫌恶意竞拍，致拍卖价格远超估值，商家紧急中止本场拍卖。5月17日下午，该产品在阿里拍卖平台重新上拍，截至18日17时，有近8万人次围观，且有4人报名竞拍，但暂时无人出价。拍出99.99亿天价后紧急叫停“白酒一哥”茅台，一次一次刷新自己的拍卖成交价，成功验证了那句“能打败自己的只有我自己”。2011年，一瓶约961克、54度、540毫升的1956年五星牌贵州茅台酒拍出184万元的价格，相当于一瓶能买13辆“法拉利296”；存世仅10瓶左右的汉帝茅台，上世纪90年代就曾以近100万的拍卖价格成交；史上最贵茅台之一的赖茅也拍出过高达1000多万的价格，据说那瓶赖茅产于1935年，距今已百年之久，仅400克的重量就拍出了1070万的高价……如今，白酒的拍卖价格没有最高，只有更高。5月16日，一瓶“汉帝茅台酒”，在阿里拍卖平台上被拍出99.999999亿元的惊人价格。记者从阿里拍卖平台上看到，该酒由阿里拍卖平台一家名叫“中致酒谱老酒馆”的拍卖店上架，为1992年汉帝茅台酒53度500毫升，起拍价3999万元。加价幅度100元，保证金2000元。不过，关注中致酒谱老酒馆店铺，便可免缴保证金。此次竞拍从5月11日开始，到5月16日23时59分59秒结束。这次拍卖，吸引了近10万人次围观，其中1769人报名参与竞拍，5月16日晚最终出价定格在99.999999亿元，距离100亿元只差100元，出价纪录达4036条。记者梳理竞拍记录：5月12日7时05分，有买家首次出价3999万，而后直到5月16日15时30分左右，才开始有人加价；5月16日21时13分，价格突然从5258.01万飙升至52577.79万元，一下子翻了10倍，此后拍卖价格一路上涨，到5月16日22时13分14秒，价格已被拍至99.999999亿元。据阿里拍卖官方微博16日晚间发布的消息：在竞价过程中，我们发现有用户涉嫌恶意竞拍，导致竞拍价格已远超估值，商家决定暂时中止本场拍卖。重新上拍后暂无人竞拍“由于店铺的关注免缴保证金，后续故意加价的人选，都是没有提交保证金的。”“3999万标的物居然不要保证金，你们能不能严肃点？”对于恶意竞拍，网友们一语道出真相，有人表示，“关注商家‘中致酒谱老酒馆’店铺就可免缴保证金，明显是商家的营销手段，刷一波存在感。”“这种开玩笑式的拍卖，首先伤害的是平台的公信力，当平台失去公信力时，就离崩溃不远了。”昨日14时，该款“汉帝茅台酒”重新上拍，起拍价仍为3999万元，但保证金已由原先的2000元提升至5万元，并删除了“关注本店免缴保证金”的表述。开拍时间改为5月17日14:00至5月20日23:59.截至当日17时，又吸引了近8万人次围观，4人报名竞拍。什么样的“神茅”能拍出99.99亿的天价呢？网友们热议不断。商家“中致酒谱老酒馆拍卖店”表示，此次拍卖的“汉帝茅台酒”系私人收藏，是一名爱好老酒收藏的朋友所有。起拍价3999万元的价格，是参考历年来同款酒拍卖数据，从而推算出的预估价格。公开资料显示，汉帝茅台酒是贵州茅台生产的一个奢侈酒品种名，于1992年问世，其盛装的酒盒包装上，龙口内含的金珠属纯金制造。当时仅生产10瓶，除一瓶留存外，其余9瓶都在中国香港拍卖。上世纪九十年代末，汉帝茅台酒就曾拍出100万港币的高价；2019年的天津秋糖会上出现了一瓶配以金爵杯和玉玺等奢华造型的汉帝茅台，底价更达到了3100万元。直到今年5月16日，汉帝茅台酒起拍价达到3999万元。“茅台是用来收藏的，不是用来喝的。”越来越多的人把茅台酒当做一种投资，用来收藏。某茅台收藏者就曾表示，结缘茅台首先看重的是茅台巨大的升值潜力。但茅台酒对普通购买者来说并没有收藏价值。如果没有专业的贮藏条件，最好迅速将其套现。拍卖价这么高，就是一种炒作行为。资深行业人士指出，并不是所有茅台都有收藏价值，“陈年茅台存量较少，是消费型藏品，十分稀缺。近些年，整个老酒收藏行业在快速增长，作为老酒中的稀缺资源，品牌、品质更佳的茅台酒更加受到追捧。”A股市场，截至昨日收盘，贵州茅台报收1761元/股，跌幅0.40%，最新总市值2.21万亿元。
“i茅台”5月19日正式上线 或开售100毫升规格“飞天”, 5月18日新京报记者从“i茅台”APP上看到消息，备受市场关注的“i茅台”APP即将结束试运营，将于5月19日正式上线。有消息称此次或将有飞天茅台酒加入“i茅台”。而据新京报记者了解，目前暂无1499元飞天茅台(即53度500毫升规格贵州茅台)上线的消息，100毫升规格的产品或将先行加入。 新京报记者向“i茅台”客服咨询了解到，目前通知将要上线的产品有43度500毫升规格贵州茅台酒，53度100毫升规格贵州茅台酒(i茅台)以及43度500毫升规格贵州茅台酒(喜宴·红)。 值得关注的是，“i茅台”客服提供的100毫升规格贵州茅台酒产品后面注明了“i茅台”。新京报记者从市场信息也了解到，53度100毫升规格贵州茅台酒在“i茅台”上将实行“专货专销”，即仅供“i茅台”。 此外，根据“i茅台”客服提供的信息，此次上线“i茅台”的还有53度500毫升金王子，以及53度500毫升茅台迎宾酒(紫)两款酱香系列酒产品。客服同时称，具体还要以5月19日“i茅台”APP显示的信息为准。
一瓶茅台拍出百亿天价！商家“倒货卖货”起家 曾成功,红星资本局注意到，连日来，一瓶92年的茅台被疯狂拍卖的消息，引起广泛关注。这瓶“汉帝茅台酒”的拍卖时间为5月11日至5月16日，起拍价3999万，临近尾声时被拍出99.999999亿元“天价”。最终，因有用户涉嫌恶意竞拍，致拍卖价格远超估值，商家紧急中止了这场拍卖。5月17日下午2点，汉帝茅台酒再次上线，但由于提高了门槛，本场拍卖在有超7万人围观的情况下，仅有4人报名，截至发稿仍无人出价。汉帝茅台酒图据阿里拍卖网随着消息逐渐发酵，此次拍卖背后的商家——中致酒谱(北京)供应链管理服务有限公司(以下简称“中致酒谱”)也浮出水面。有业内人士向红星资本局透露，中致酒谱就是一家以“倒货卖货”起家、伴随着最近几年茅台疯狂涨价而成长起来的公司。公开资料显示，中致酒谱曾因拒绝提供被成功拍卖的茅台酒，被人告上法庭。起拍价相当于13辆法拉利有人一次加价4.73亿红星资本局注意到，此次被疯狂竞拍的拍品为一瓶1992年产的汉帝茅台酒，规格为53度500ml，起拍价3999万元。此次拍卖类型为增价拍，加价幅度为100元，竞拍时间为2022年5月11日0时至2022年5月16日23时59分59秒。红星资本局查阅发现，“法拉利296”跑车厂商指导价为298万元。这意味着，这瓶茅台酒仅起拍价就能买下13辆“法拉利296”跑车。对茅台收藏有研究的一位业内人士告诉红星资本局，汉帝茅台酒是贵州茅台(600519.SH)生产的一个奢侈酒品种名，1992年问世，曾在法国巴黎举办的国际博览会获得大奖。汉帝茅台酒当时仅生产10瓶，上世纪九十年代末，曾拍出100万港币高价。2011年在贵州首届茅台酒专场拍卖会中，一瓶汉帝茅台酒被890万元的价格拍下。在2019年的一次拍卖会上，汉帝茅台酒曾拍出过3100多万的价格，但是最终没有成交。此次竞拍吸引了11万多人次围观，1769人报名竞拍，出价记录共有4036条。红星资本局梳理竞拍记录发现，5月12日7点05分，有竞拍者首次出价3999万，随后便“安静”了几天。直到5月16日15点36分，有人加价800元，此后陆续有人加价，均在几百元至上千元不等。不过，到了5月16日晚上，开始出现“加价异常”。5月16日21点13分，“U5378”的竞拍者一次加价4.73亿，喊出5.26亿元的价格。随后，拍卖价格一路狂飙，至5月16日22点13分，价格已被拍至99.999999亿元，离100亿只差100元。拍卖被紧急叫停商家称“有人捣乱”面对失控的拍卖局面，5月16日晚10点28分，阿里拍卖通过官方微博表示，在汉帝茅台酒的竞拍过程中，“我们发现有用户涉嫌恶意竞拍，导致竞拍价格已远超估值，商家决定暂时中止本场拍卖。”红星资本局注意到，这次的汉帝茅台酒拍卖门槛并不高，保证金仅为2000元，且关注了拍卖商家“中致酒谱”店铺后，还可免缴保证金。有网友留言称，“3999万的标的物居然不要保证金，你们能不能严肃一点。”对于“此次拍卖为何没有保证金”的问题，阿里拍卖一位客服人员告诉红星资本局，“这是商家自行设置的，平台无法管制。”该客服指出，如果商家同意免去保证金，平台也无法强制要求商家设置，但平台会通过系统监控商家是否有违规行为，“如果有违规，也会对商家进行监管。”而对于“恶意竞拍者”，上述客服则表示，如果恶意抬价属实，会被罚没保证金。红星资本局多次致电负责此次拍卖的商家中致酒谱相关负责人，但对方均挂断了电话。据时代周报报道，中致酒谱相关负责人表示，“明显有人捣乱，本来是挺好的事情，我们也很无奈。”另据新安晚报报道，拍卖商家透露，此次拍卖的汉帝茅台酒系私人收藏，是一名爱好老酒收藏的朋友所有。起拍价3999万元的价格，是参考历年来同款酒拍卖数据，从而推算出的预估价格。业内人士称“博眼球”怀疑商家根本没酒在围观这场拍卖后，上述业内人士质疑称，茅台酒的价值很高，但商家却不通过更具权威的拍卖平台、也没有相当的竞拍门槛，“我认为这是一场没有诚意的营销活动，其目的就是‘博眼球’‘拉流量’。”在该人士看来， 此次拍卖有几大疑点：第一、门槛太低，起拍价3999万的汉帝茅台酒，商家拿到阿里拍卖网上公开拍卖，拍卖门槛只有2000元的保证金，可以说基本上没有门槛；第二、只要关注商家的淘宝店就可免除保证金，其目的就是让更多人去关注商家的淘宝店；第三、最终叫价到近100亿，商家为何会叫停，难道仅仅是因为“涉嫌恶意竞拍”？“我甚至怀疑，该商家是否真正拥有汉帝茅台酒，其炒作成分实在太大。”该业内人士表示。酒水行业研究者欧阳千里也认为，“此次拍卖就是炒作。”在其看来：第一、拍卖本身即是传播，即使略高于起拍价成交，都锚定了飞天茅台的收藏价格，会提振老酒收藏的信心；第二、阿里拍卖网需要让更多的人了解到“阿里拍卖”，从而吸引更多玩家入场；第三、拍卖茅台的商家，以极小的代价，收获了全网老酒爱好者的关注，为短期卖货长期经营夯实了基础。短暂中止后，5月17日下午2点，汉帝茅台酒再次在阿里拍卖网上线。不过，这次商家提高了参与拍卖的门槛，保证金由2000元上调至5万元，同时取消关注店铺可免缴保证金的条款。截至红星资本局发稿，离拍卖结束还有50多个小时，这场拍卖有72290人次围观，1268人设置提醒，但仅4人报名，仍无人出价。起底背后商家：以“倒货卖货”起家，曾成功拍卖却拒给酒上述业内人士向红星资本局介绍，中致酒谱以前是做批发市场的，现在是一家贸易公司，成立时间不长，刚开始签订了一些酒类代理，包括钓鱼台等系列酒。“这家公司就是以‘倒货卖货’起家的。”该人士称，中致酒谱在此轮茅台酒涨价的风潮之下，跟着一些黄牛倒货卖货，包括飞天茅台、茅台生肖酒等。红星资本局注意到，中致酒谱老酒馆拍卖店于2020年3月17日入驻淘宝拍卖，主营洋酒、葡萄酒、国产白酒等。最近一年累计成交数600+。公开资料显示，中致酒谱成立于2019年11月，注册资本1000万人民币，法定代表人为鄢新亚，经营范围包括供应链管理、销售食品等。从股权穿透图来看，鄢新亚持股80%，张静持股20%。红星资本局在中国裁判文书网上搜索发现，中致酒谱曾涉及合同买卖纠纷。从裁判文书网披露的案件来看，2020年3月，褚圣凯和丁若愚在中致公司开设的淘宝网店上，分别以26500元、100200元，各成功购得巴拿马国际金奖纪念酒53度30L六十斤贵州茅台酒1坛。在两人交完钱后，中致公司却以“价格设置错误”“货物装车时发生损坏且调货有难度”等理由，拒绝提供酒。最终，两人分别将中致公司告上法院维权。随后，法院还下达了执行通知书，并冻结、划拨中致酒谱的银行存款人民币5000元或查封、扣押其相应价值的财产。上海大邦律师事务所律师游云庭告诉红星资本局，一般而言，如果因为技术故障，拍卖中止是有可能发生的。“但此次拍卖明显是因为商家对于产品的出价没有设置保证金，导致出现了不可能获得履行的不合理的天价，这显然是一种不正常的炒作。”游云庭认为，此次拍卖中，商家显然是有责任的，根据反不正当竞争法的规定，这种炒作也涉嫌虚假宣传。
贵州茅台现5笔大宗交易 合计成交7.27万股,贵州茅台5月18日大宗交易平台共发生5笔成交，合计成交量7.27万股，成交金额1.28亿元。成交价格均为1761.00元。从参与大宗交易营业部来看，机构专用席位共出现在3笔成交的买方或卖方营业部中，合计成交金额为1.06亿元，净卖出1.06亿元。进一步统计，近3个月内该股累计发生81笔大宗交易，合计成交金额为10.53亿元。证券时报·数据宝统计显示，贵州茅台今日收盘价为1761.00元，下跌0.40%，日换手率为0.20%，成交额为43.62亿元，全天主力资金净流出1645.42万元，近5日该股累计下跌0.40%，近5日资金合计净流出2.52亿元。两融数据显示，该股最新融资余额为204.11亿元，近5日增加2.67亿元，增幅为1.33%。北向资金动态上，沪股通最新持有该股8445.96万股，近5日增加15.60万股，增幅为0.19%。(数据宝)5月18日贵州茅台大宗交易一览
大宗交易：贵州茅台成交1.28亿元，成交均价1761.00元,2022年5月18日，贵州茅台发生了5笔大宗交易，总成交7.27万股，成交金额1.28亿元，成交均价1761.00元（其中，机构账户卖出6万股，成交额1.06亿元）。当日收盘报价1761.00元，跌幅0.40%，成交金额43.62亿元；大宗交易成交金额占当日成交金额2.93%，成交价与收盘价持平。大宗交易明细5月18日，贝泰妮、辽港股份、苏农银行、绿地控股、德方纳米等公司均发生大宗交易，具体情况如下表：沪深两市大宗交易一览（2022-05-18）（注：当日成交金额指竞价交易的成交金额，不包括大宗交易成交的部分）免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
3999万元茅台拍出近百亿！重拍仅1人报名 网友：一瓶酒,5月16日，一瓶汉帝茅台酒在拍卖平台上竞拍，起拍价为3999万元，最终报价距离100亿元只差100元，随后被紧急下架。据悉，竞拍人如此疯狂，是因为这场拍卖规则存在一个巨大的漏洞：竞拍成功后毁约的代价只是2000元保证金，而在关注了拍卖商家的淘宝店铺后，还可以免缴保证金。这意味着，毁约的代价几乎为零。面对失控的拍卖局面，16日22:28，阿里拍卖发布微博称，在竞价过程中，发现有用户涉嫌恶意竞拍，导致竞拍价格已远超估值，商家决定暂时中止本场拍卖。5月17日，下午两点，该商品会重新上拍。据上海证券报，17日上午，拍卖商家中致酒谱客服人员表示， “有人恶意加价，当成一个笑话看就可以了。”该酒的第二次拍卖已于17日下午14时开始，到5月20日23时59分59秒结束。加价幅度和起拍价跟第一次一样，但是保证金从2000元急剧增加到5万元。 并取消关注店铺便可免缴保证金的条款。 截至5月17日下午19时，仅有1人报名。对此，有网友称，起拍价难道不是闹剧？有的网友称，起拍价3999万一瓶汉帝茅台，谁钱多的花不了，拍到手到底有什么用？酒是用来喝的，不是用来炒的！一瓶酒3999万和100亿有区别么？有的网友称，就是不加价也4000万了，真有人买吗？有的网友称，0元保证金，拍出1000亿都不奇怪。
